Originalnummer	Stichworte	A-Nummern	Buch	PostkartenNr
2999	Osterüberraschung	2999
2998	Diese verdammte Milch	2998
2997	Niemand hat etwas von Ballast abwerfen gesagt	2997
2996	den vierten Platz angemessen zu würdigen	2996
2995	Gib mir das Stichwort	2995
2994	Das heitere Wintersportartenraten	2994
2993	Im Altenheim der Schlagerstars	2993
2992	Henrik Harlauts unnachahmlicher Hosentrick	2992
2991	Meine Kontaktlinsen	2991
2990	den vierfachen Flip gestanden	2990
2989	Das sogenannte deutsche Gebiss	2989
2988	Die Online-Shopping Queen	2988
2987	Gehirnprothese	2987
2986	Die lustigsten Alkoholunfälle	2986
2985	Wenn der Kommadieb zuschlägt	2985
2984	Was dein Auto über dich verrät	2984
2983	Ich kann wieder gehen	2983
2982	Mit verbesserter Rezeptur?	2982
2981	Ich habe nicht gepupst	2981
2980	Der Lars hat mir den Arm abgesägen	2980
2979	Die Fassade haben wir von Rafael Viñoly gestalten lassen	2979
2978	Vorhang auf	2978
2977	Kleinwüchsige Auslandskorrespondenten	2977
2976	Noch nicht reif für die Molekularküche	2976
2975	Neue Zahlen	2975
2974	Sankt Silvester	2974
2973	Beruflich war Godot als Lokführer tätig	2973
2972	Le Roi Grenouille	2972
2971	Barry Manilow und die Folgen	2971
2970	Das beliebte Amazondrohnenschiessen	2970
2969	Jetzt kostenlos testen	2969
2968	Thamsanqa Jantjie	2968
2967	Die Abtreibung war zu teuer	2967
2966	Plastische Chirurgie?	2966
2965	Vorbilder aus dem Tierreich	2965
2964	Eine Folge von Xaver?	2964
2963	Ich muss ja noch Geschenke kaufen	2963
2962	Meinst du in den ersten oder zweiten fünf Sekunden?	2962
2961	Als Mario Barth noch sinnvoll war	2961
2960	Dieser Traum wurde Ihnen präsentiert von Toyota	2960
2959	Dank des NPD-Verbots	2959
2958	Was kosten die Vierkantstücke?	2958
2957	Er zieht die Stirn kraus	2957
2956	allerdings ohne Pornos.	2956
2955	Ich tausche Zahnkrebs gegen Lungenödem	2955
2954	von hinten in den Rücken geschossen	2954
2953	Habe ich das Auto ausgemacht?	2953
2952	endete in einer klassischen Win/Win-Situation.	2952
2951	Seit ich Hagen Rether gehört habe	2951
2950	Sie stehen auf meinem Perserteppich	2950
2949	Ich danke für Ihr Verständnis	2949
2948	Herr Maus gegen Frisörmeister Schober	2948
2947	Schade um die gute Pfanne	2947
2946	Der Megalodon	2946
2945	Benimmwoche mit Frau Dr. Knigge	2945
2944	Ein Shitstorm wird geboren	2944
2943	Die Wirksamkeit von Gehörschützern	2943
2942	Haben Sie Rohrohrzucker?	2942
2941	Ich möchte einen Geisterfahrer melden	2941
2940	den stellen wir immer zu Halloween raus	2940
2939	Eigentlich sollte ich Schandfleck heissen	2939
2938	Bei Nonnen sagen wir: Glocken.	2938
2937	Ich habe mir all Ihre Cartoons aus dem Netz gezogen	2937
2936	Blumenallergie kontra First Date	2936
2935	Mutter, ich trainiere	2935
2934	zu einem modernen SUV umgestalten	2934
2933	Wenn Geländewagen aus der Mode kommen	2933
2932	Wer holt die Kinder bei Ikea ab?	2932
2931	Abreisssohlen	2931
2930	Der Fernseher oder er	2930
2929	Fluch der Kochsendung	2929
2928	Warum mit Apostroph?	2928
2927	Tausende mikroskopisch geschrumpfter Frisöre	2927
2926	Rauchen Sie etwa schon wider auf dem Balkoblubglobblglublb	2926
2925	Rechtschreibwoche mit Doktor Duden, Tag eins	2925
2924	Eichhörnchenbekämpfung	2924
2923	Die Römer der Colonia Claudia Ara Agrippinensium	2923
2922	Krankenhausclowns	2922
2921	Wie lenkt man noch gleich nach rechts?	2921
2920	Die Marke mit den drei Scheiden	2920
2919	Das Sportfest der Grundschulen	2919
2918	Das Grabmal der unbekannten SUV-Fahrrerin	2918
2917	Die Merkel-Raute	2917
2916	Straßenpantomime	2916
2915	Sehen Sie nicht, daß ich gerade telefoniere?	2915
2914	Maulschlüssel oder lieber Ratsche?	2914
2913	Mobbing im Altenheim	2913
2912	Bratkartoffeln	2912
2911	Finden Sie den Wahlexperten	2911
2910	Einbruch in ein Fitneßstudio	2910
2909	Darth Muder	2909
2908	Colour Blocking	2908
2907	Anti-Drohn	2907
2906	Zigeuner sind richtig beliebt	2906
2905	Wie zufrieden sind Sie mit Ihrem Internetanbieter?	2905
2904	Leistungskurs Kernphysik	2904
2903	Mama, wo ist Papa?	2903
2902	Schwulenhochzeit?	2902
2901	Das musikalische Hauptstadtquiz	2901
2900	leisten sich einen privaten Todesstern	2900
2899	Versuchsmäuse aus dem Viagra-Labor	2899
2898	Besondere Art im Umgang mit Schlangen	2898
2897	Obamas Plan B	2897
2896	Schluckt sie auch?	2896
2895	Und ich Arsch nehme Klavierstunden	2895
2894	Beinahe-Regenschauer	2894
2893	Der Flügel passte nicht zu meinem Dirndl	2893
2892	Das ist kein Gungan-Knödel.	2892
2891	Keines unserer Produkte hält so lange	2891
2890	Was hat er, was ich nicht habe?	2890
2889	Ständig ist da diese grauenhafte Akkordeonmusik	2889
2888	Noteingang	2888
2887	Der Böse Blick	2887
2886	Es kommt halt auf die Größe an, Johann	2886
2885	Picassos Traum von einer Karriere als Motorradrennfahrer	2885
2884	Zeugenintegrationsprogramm	2884
2883	Detlef und Monika haben mit Demon unterschrieben.	2883
2882	Ihre Maschine verliert gelbes Öl	2882
2881	Dreihundert verschiedene Wörter für Doppelkinn	2881
2880	Restaurierung der Mona Lisa	2880
2879	Wir leben in einer Matrix	2879
2878	Für den Integrationsbambi nominiert	2878
2877	Der neue sehr Smart	2877
2876	Haus auf einem alten Indianerfriedhof	2876
2875	Insolvenz auf alles außer Tiernahrung	2875
2874	Und wenn Sie noch heute zu Unitymedia wechseln	2874
2873	Konfliktprävention	2873
2872	Vater, warum hast du mich verlassen?	2872
2871	Das habe ich schon als Kind gerne gemacht	2871
2870	Das neue Autofahrer-Handy	2870
2869	Aufforderung zur Reinigung der Rennstrecke	2869
2868	Auf Erwin Schrödingers Beerdigung	2868
2867	Lego früher und heute	2867
2866	Ist es wirklich schon halb Drei?	2866
2865	Ich habe schon ein Smartphone	2865
2864	Das ist nicht Chopin	2864
2863	Pianisten nach Feierabend	2863
2862	Meine Zeit bei der unfreiwilligen Feuerwehr	2862
2861	Simon spricht das Tischgebet	2861
2860	Ich seh  nix	2860
2859	Eine Schwester namens Copacabana	2859
2858	Sonderausstattung Herrenmensch	2858
2857	Ich dachte, der wäre ein Nazi	2857
2856	Seiner Zeit weit voraus	2856
2855	im Moment kein neues Produkt im Angebot	2855
2854	Anzeige der Piusbrüder	2854
2853	Jürgens Cartoonbomben	2853
2852	Höchststrafe für ungezogene Kinder	2852
2851	nur eben den Schirm zusammenklappen	2851
2850	Karriere als CD-Kritiker	2850
2849	Gesellschaftsspiele mit Kindern	2849
2848	Fette Ente mit Pilzen	2848
2847	Autodenunziation	2847
2846	Cartoons, welche die Hochwasseropfer verspotten	2846
2845	Mosquito unchained	2845
2844	Wenn Männer Komplimente machen	2844
2843	Die feine Kunst des vertikalen Überholens	2843
2842	Wer ein Eis will: Hand hoch	2842
2841	Bank auf Insel	2841
2840	keine Stelle als Topmodel frei	2840
2839	Irgendwas ist mit dem Höhenmesser	2839
2838	zum ersten mal auf dem Mount Everest?	2838
2837	Kaufen sie sich ein anderes Auto	2837
2836	Depp Mangold s	2836
2835	konnte nicht rechtzeitig ausweichen	2835
2834	Schulbücher als E-book	2834
2833	Die Gebrüder Rittberger	2833
2832	Akkupressur	2832
2831	Der erweiterte Motorradfahrergruß	2831
2830	Möglicherweise wird er sauer	2830
2829	1000 Freianrufe	2829
2828	Schultüte	2828
2827	Talibau	2827
2826	Bevor es E-Mail gab	2826
2825	Unhöflicher Mensch	2825
2824	Pferdeäpfel in Kuhfladen	2824
2823	Du brauchst ganz dringend eine Freundin	2823
2822	Tiefschlag	2822
2821	Berühmte Instrumentenbauer	2821
2820	Die Totbräterin	2820
2819	Kindergartenparkplätze	2819
2818	Entlaufen	2818
2817	Suchbild: Finde den Freak	2817
2816	Woran man merkt, daß man alt ist	2816
2815	Der Deutschrock-Coach	2815
2814	Kunst der Fuge	2814
2813	High Heel-Notschirm	2813
2812	Finger im Po	2812
2811	Die schmutzige Schultoilette	2811
2810	Das ungeheure Loch von Nes	2810
2809	Bank of Cyprus	2809
2808	Fussgängerbrücken	2808
2807	Speed Stacking Champion	2807
2806	Verschleiss an Klavierstimmern	2806
2805	Kleinkind gegen Hund	2805
2804	oder wollten sie die Katze am Stück?	2804
2803	Dummparken	2803
2802	Mr. Cedes	2802
2801	Optische Gitarre	2801
2800	Letzte Worte per SMS	2800
2799	Strohbesen blondieren	2799
2798	Proletenstatus untermauern	2798
2797	Kindle	2797
2796	Wenn ich meine Mails nicht beantworte	2796
2795	Weitere unbequeme Wahrheiten	2795
2794	Harry Kant	2794
2793	Darf man eigentlich Cartoons über Blinde machen?	2793
2792	Indiana Jones als militanter Nichtraucher	2792
2791	Carsharing ohne weitere Kosten	2791
2790	Horch, Elise: ein Bechstein	2790
2789	Aufzug zur Abteilung DOB/Mieder/Schuhe	2789
2788	Mut im Internet	2788
2787	Fleisch von Wiesbadenern	2787
2786	Dumdideldum Bank	2786
2785	jetzt noch eine Feuerversicherung abschließen	2785
2784	Pferdepipi in Red Bull	2784
2783	Ritz	2783
2782	Heil Pflanze	2782
2781	Der Asteroid 2012 DA14	2781
2780	Bitte geben sie den Zielort ein	2780
2779	Ich habe schon ganz lange Halsschmerzen	2779
2778	Herzschrittmacher deaktivieren	2778
2777	Das Türzuziehsystem	2777
2776	Dysons Zyklontechnologie	2776
2775	Mein Papa hat gesagt, wir müssen sparen	2775
2774	Teresasaurus Rex	2774
2773	und ähDingens	2773
2772	Frauenparkplätze	2772
2771	Der Erdkern greift an	2771
2770	Ich kann deine Fotze riechen	2770
2769	Soziales Netzwerk unter Hunden	2769
2768	Leider ist dieser Cartoon in deinem Land nicht verfügbar.	2768
2767	Nach der Testvorführung	2767
2766	Dreiste Kopien der Hagia Sophia	2766
2765	Gesundheitsgefahren der chinesischen Küche	2765
2764	Die braune Tonne	2764
2763	Energiesparen mit Frauenlogik	2763
2762	In der Biotonne ist noch Platz	2762
2761	Von wegen Klimaerwärmung	2761
2760	Flexible Leitplanken	2760
2759	Peter Jacksons Filmsaga Der kleine Preis	2759
2758	Oha - falscher Ordner	2758
2757	Bin im Autokino	2757
2756	Döner for One	2756
2755	Womb Raider	2755
2754	Sie haben Scheisse im Gehirn und können nicht geradeaus fahren	2754
2753	Erneut gescheitert	2753
2752	Haben wir keinen Plan B, Epeios?	2752
2751	Obama ging baden	2751
2750	Der Film Total Recall wurde ihnen präsentiert von Toyota	2750
2749	Verbrennt die Hexe	2749
2748	Ausschreitungen aufgrund von Witzen über Felix Baumgartner	2748
2747	Für mich gibt es nur einen Gott: Margot	2747
2746	weil einige der Passagiere Fusspilz hatten.	2746
2745	Ach komm mir nicht mit reinrassig	2745
2744	Eine weitere Affenart	2744
2743	Sie sollten unbedingt diese Traktate lesen	2743
2742	Würden sie mir ein kleines Mädchen zeichnen?	2742
2741	Die Walda ist ja ein Mischling	2741
2740	Zeichnet der wirklich so schlecht?	2740
2739	Betäubungsgewehr	2739
2738	Die Oliver-Kahn-Methode	2738
2737	Mittelstrahl	2737
2736	Nein, danke - ich habe schon genug	2736
2735	Presse	2735
2734	Tätowierte Nutten	2734
2733	Schutzengel	2733
2732	wenn die Idiotensteuer nicht so hoch wäre	2732
2731	aber mein Rücken	2731
2730	Die neue Atompilzfrisur	2730
2729	aufgrund der Frauenquote	2729
2728	Nein, bin ich nicht Idiot.	2728
2727	Ich rufe an wegen des vermissten Top-Models	2727
2726	Gehe niemals mit einer Klavierbauerin aus	2726
2725	Die ursprüngliche Idee des Airbags	2725
2724	und wir sind Westdeutschland	2724
2723	Geh mal etwas schneller	2723
2722	Verkehrsunfall mit mindestens einem Toten	2722
2721	Der heilige Fridolin	2721
2720	Man schreibt heute alles aus ein an der	2720
2719	Die Fernbedienung hat drei Knöpfe	2719
2718	Azubis des Gebrauchtwagenhandels	2718
2717	Schau auf die Strasse, Idiot	2717
2716	Ich weiss nicht, Herr Buonarroti	2716
2715	Füllspachtel	2715
2714	Energiesparlampen im SUV	2714
2713	1 - 3 - 2 - 9	2713
2712	Wo steckt eigentlich dein Bruder?	2712
2711	Ich brauche keine Penispillen (habe noch genug davon)	2711
2710	Ich wasche rot und blau immer getrennt	2710
2709	Wenn du rumzickst, kommst du in den Wagen	2709
2708	Kim Jong Fuk	2708
2707	mit der Mikrowelle telefoniert	2707
2706	Die neue iFön-App	2706
2705	Briefgold	2705
2704	Heilige Scheisse	2704
2703	Die Säulen der Jugend	2703
2702	Wir haben früher Telefonkabel geraucht	2702
2701	Der Wohlfühl-Sarg	2701
2700	Die Mailbox von Leo Fischer	2700
2699	Mein Lebenswerk	2699
2698	Schutz vor Balconern	2698
2697	Was bitte soll ich überfahren haben?	2697
2696	Zappa/Neuhaus	2696
2695	Falschbefüllung	2695
2694	Ey Streetview is kaputt ey	2694
2693	Herr Löw	2693
2692	Ponal	2692
2691	Welche Haarfarbe?	2691
2690	Vuvuzela-Nachrichtendienst	2690
2689	Neu von Dr. Oetker	2689
2688	Wenn Gäste einfach nicht gehen wollen	2688
2687	Haben sie etwas zu verniebeln?	2687
2686	Berühmte letzte Worte	2686
2685	Wie jetzt - kein Getränkehalter?	2685
2684	Habe mich runtergeschlafen	2684
2683	Gratis-Penisverlängerung für SUV-Fahrer	2683
2682	Dieser Juckreiz bringt mich noch um	2682
2681	Fleischzartmacher	2681
2680	Minderbemittelte Rassistin	2680
2679	Austauschbar ist auch gut	2679
2678	Francesco Schettinos Bruder Aldo	2678
2677	Bei Merkels zuhause	2677
2676	Terminal Cancer	2676
2675	Mein Penis ist zu kurz zum Blinken	2675
2674	Adolf und Benito sind jetzt Freunde	2674
2673	Netzwerkkabel nicht angeschlossen?	2673
2672	meine Flöhe abstreifen	2672
2671	Die Apostrophtaste	2671
2670	Vorsicht mit dem Cape, Mr. Wayne	2670
2669	Irgendwas mit Reiner Calmund	2669
2668	Der Neger-Blockbuster	2668
2667	Das entschlossene Kinn	2667
2666	ein ganz abscheuliches Foto von Anders Breivik	2666
2665	Aus dem Alltag der Stars	2665
2664	Ich kriege diesen verdammten Stecker nicht raus	2664
2663	Der Künstlerberuf	2663
2662	Fukumushi	2662
2661	Facebook-Freundinnen	2661
2660	Der ist von meinem verstorbenen Mann	2660
2659	Die Hundefee war da	2659
2658	Pizzeria da Vinci	2658
2657	Mittel gegen den Schnupfen	2657
2656	Ich könnte so ficken	2656
2655	Pony schneiden	2655
2654	Mens sana in corpore sana	2654
2653	Pong 2	2653
2652	Umstellung auf Sommerzeit	2652
2651	Bitte blinken	2651
2650	Falco im Dominikanischen Bus	2650
2649	Hast du den Gaul vom Grönemeyer?	2649
2648	Rechtschreibignoranten	2648
2647	meine homöopathischen Gefühle verletzt	2647
2646	mit einem Globuli versuchen	2646
2645	Meine Finger sind zu kurz zum Blinken	2645
2644	Sie sind gar nicht Dieter Bohlen	2644
2643	Scheissjob Bundeswehrsoldat	2643
2642	über dein Hobby unterhalten	2642
2641	Holz ist nun mal ein Naturprodukt	2641
2640	Aktion ehrliches Verkehrsschild	2640
2639	Transsexuelle zu diffamieren	2639
2638	Eine weibliche Brustwarze	2638
2637	einen von den Zwickauer Terroristen gefasst	2637
2636	Die philippinische Kampfkunst Kali	2636
2635	Jörg-Haider-Gedenktag	2635
2634	Sinn zu machen	2634
2633	Hände hoch und umdrehen	2633
2632	weil im Irak jemand eine Bibel verbrannt hat	2632
2631	Beethovens Nachlass	2631
2630	Arsch	2630
2629	Heirate mic	2629
2628	Der kleine Adolf	2628
2627	Auto passend zur Frau	2627
2626	eine lustige Cartoonidee	2626
2625	Seekühe gelten als nicht melkbar	2625
2624	Chef - die Scheisse deckt nicht	2624
2623	Ich hab nicht gefurzt	2623
2622	LKW-Fahrer beim Sehtest	2622
2621	Eine Maschine Wäsche	2621
2620	Canyoning für Flöhe	2620
2619	Der Meeresspiegel ist angestiegen	2619
2618	Bungee-Seil	2618
2617	Ihr wollt Mittagesssen?	2617
2616	Mehr als 5 Akkorde	2616
2615	Mini Coupe	2615
2614	Rettung des Weltklimas	2614
2613	3 Ideen	2613
2612	Anstieg des Meeresspiegels	2612
2611	Arthur und Halbneun	2611
2610	Hören Sie auf mit Nordic Walking	2610
2609	Kevins Eltern	2609
2608	3D-Pornos	2608
2607	Du hast einen Marienkäfer gebastelt	2607
2606	Kastration	2606
2605	Die Wale?	2605
2604	Jetzt in HD	2604
2603	Passagiere der ersten Klasse	2603
2602	Ich dachte, sie wären Veganer?	2602
2601	Wenn Männer stricken	2601
2600	Geschenk für Patienten nach einer Schilddrüsen-Operation	2600
2599	Erinnern sie noch den Deutschunterricht?	2599
2598	den Fehmarnbelt blockieren	2598
2597	Das geht in die Histologie	2597
2596	Eisberg-Brüste	2596
2595	Felgen sind werkseitig vorgeknickt	2595
2594	Eine totale Finsternis des Gehirns	2594
2593	Wer ist jetzt der Idiot, hä?	2593
2592	Ho ho ho	2592
2591	mit ihrer Nähmaschine angegriffen	2591
2590	Soko Weisswurst	2590
2589	Werden wir mit jeder Generation dümmer?	2589
2588	Ist der Bauknecht da?	2588
2587	Premium-Menschen	2587
2586	Meersalz	2586
2585	Verkehrsunabhängige Ampel	2585
2584	Beim wichsen erwischt werden	2584
2583	Frankierte Rückumschläge	2583
2582	Lebend kriegen sie mich nicht, Miss Marple	2582
2581	ein breites Spektrum an Entfaltungsmöglichkeiten	2581
2580	Ey isch mach disch plan du Schnuckel	2580
2579	Ich bin keinen Tag älter als das Buch	2579
2578	Zubereitung von Butternut-Kürbissen	2578
2577	Meine Zeit als Kasseler Bahnhofszeichner	2577
2576	Zongo Limone	2576
2575	Was meinte der mit Tuntenstimme, Jungs?	2575
2574	Schmidt happens	2574
2573	Was kaufe ich mir auch ein Wasserbett	2573
2572	Rolf war schon zu lange Single	2572
2571	Beispiel homöopathischen Ausdruckstanzes	2571
2570	Aston Martha	2570
2569	Zieh jetzt endlich deine Jacke an	2569
2568	Anstrengendes Kehren	2568
2567	obwohl im Halteverbot alles frei war.	2567
2566	Captain Benimm, Tag 3	2566
2565	Finde den Börsenspekulanten	2565
2564	Wenn Fernsehsender ihren Bildungsauftrag verpassen	2564
2563	Sie haben ihren Motor vergessen abzustellen	2563
2562	Folgende Kollegen sind schwul:	2562
2561	Die Fahrbahn ist kein Gehweg	2561
2560	Maierspecht erfindet den String-Tanga	2560
2559	Ich bin nicht homophob	2559
2558	Jet-Leg	2558
2557	Matratzen-Lieferservice	2557
2556	Antiaggressionskurs	2556
2555	Leider kurzsichtig	2555
2554	Liegt am metrischen System	2554
2553	W-U-R-S-T.	2553
2552	Palo Alto, 7. Oktober 2011	2552
2551	Lanz kotzt	2551
2550	Der süffige Trendcocktail	2550
2549	Petting statt Perscheid	2549
2548	Die Entstehung des Lebens	2548
2547	Rente mit 67 ist Kacke	2547
2546	Neuseeländische Wissenschaftler	2546
2545	Wie bilden wir den Plural?	2545
2544	Vollkornzigaretten	2544
2543	Leitende Position	2543
2542	Kamel Claudel	2542
2541	Komplett überholt worden	2541
2540	Wollte Astronom werden	2540
2539	Flutschläuse	2539
2538	Urheberrecht überbewertet	2538
2537	Was Rehe denken	2537
2536	Nippelpiercings	2536
2535	Kein Cybermobbing	2535
2534	Die Yoko Ono unter den Staatsoberhäuptern	2534
2533	Frisöre nach Feierabend	2533
2532	Samurai-Krieger	2532
2531	Red Bull verleiht Flügel	2531
2530	Hello Pussy	2530
2529	Neuralgin	2529
2528	Darmverschlussverkauf	2528
2527	Harry Krischner	2527
2526	Kleinkinder als Passagiere	2526
2525	FIFA-WM der Hunde	2525
2524	Dr. Eisenhardt	2524
2523	Missionsspezialist Brown	2523
2522	Vierkantholz aus Streichhölzern	2522
2521	Playboymeal	2521
2520	Da Vinci als Kind	2520
2519	Ich habe sie nicht gesehen	2519
2518	warnen vor implantierten Bomben	2518
2517	Metrosexuelle Frauen	2517
2516	Fahrer von Logistikuntenehmen	2516
2515	Engagierte Freiwillige	2515
2514	Flugsimulator als Smartphone-App	2514
2513	Falschparker werden kostenpflichtig gesprengt	2513
2512	Schönheitschirurgen ohne Grenzen	2512
2511	In einem anderen Körper	2511
2510	hat einen eingebauten Internetanschluss	2510
2509	Räumungsverkauf wegen Geschäftsaufgabe	2509
2508	Ich sehe was, was du nicht siehst	2508
2507	Die Programmiersprache Jana	2507
2506	Karriere als Spanner	2506
2505	Ihre Adresse für unseren täglichen Newsletter	2505
2504	Der Einfluss des Mondes auf unser Leben	2504
2503	Wer hat eigentlich den zweiten Weltkrieg gewonnen?	2503
2502	den bibeltreuen Christen Darwins Gesamtwerk verkauft	2502
2501	Niemand fährt mehr Auto	2501
2500	Wir mussten beide Hoden amputieren	2500
2499	Generation Internet	2499
2498	Für den Betrüger eine Bewertung abgeben	2498
2497	Spanische Gurke	2497
2496	Die Gestaltung von Baumarktprospekten	2496
2495	Im Auge behalten	2495
2494	Das ist nur deine Schuld	2494
2493	Ich bin ein Homöopath	2493
2492	Planking	2492
2491	Diese rücksichtslosen Idioten	2491
2490	Thungenpierthing eitert	2490
2489	Vulkanasche	2489
2488	Angeber der Karibik	2488
2487	Eyjafjallajökull	2487
2486	Infektionsherd der aktuellen EHEC-Epidemie	2486
2485	Die besseren Verkehrsteilnehmer	2485
2484	Italienische Größe 3	2484
2483	Handicap	2483
2482	Al Qaida´s next Topterrorist	2482
2481	einen Cartoon über die FDP zeichnen	2481
2480	Die neue Silur-Diät	2480
2479	Amazon Cloud Service	2479
2478	ein Frühwarnsystem installiert	2478
2477	Die Reifenpanne vom 13. Mai	2477
2476	Na los - gib mir Schiffsnamen	2476
2475	Erhebliche Reisemängel	2475
2474	98 Milliliter Flüssigsprengstoff	2474
2473	Im Deutschunterricht gefehlt	2473
2472	den versprochenen Jungfrauen zuwenden	2472
2471	Bewertung gefälschter Doktorarbeiten	2471
2470	Im Topmodel-Trainingslager	2470
2469	Autos mit Nachzerfallswärmeantrieb	2469
2468	Bei Überfällen auf TV-Moderatoren	2468
2467	Germany´s next Topflappen	2467
2466	Moderne Kommunikationstechnik	2466
2465	Was Verkäufer sagen	2465
2464	Das war doch gestern noch nicht da	2464
2463	Oophoritis	2463
2462	Medien von linken Ökos unterwandert	2462
2461	Frauen in Männerberufen	2461
2460	Gehirn nicht grösser als das einer Walnuss	2460
2459	Ich bin ein Junge	2459
2458	Im malerischen Arcore	2458
2457	Demotivierende Väter	2457
2456	Haben Sie den auch in dunkelhell?	2456
2455	Mundart-Metal	2455
2454	Über Kreuz anziehen	2454
2453	Jesus von vorn	2453
2452	Als Gott Jürgen Großmann erschuf	2452
2451	Von der holzverarbeitenden Industrie	2451
2450	Die Gefahren des Tabakkonsums	2450
2449	Lieber Bill Kaulitz	2449
2448	Ukraine, Japan, Deutschland	2448
2447	Pümpel	2447
2446	Ist was mit meinen Titten?	2446
2445	Die Formel 1 wird wieder spannend	2445
2444	Die Nasenhaare entfernen	2444
2443	warum man mich Herr Mine nennt	2443
2442	Ich will jedes mal 10 Cent	2442
2441	Ha ha ha - Fail	2441
2440	Schwanzverlängerung	2440
2439	Aber wir sind nun mal in Sekten	2439
2438	Radioaktive Teilchen	2438
2437	Materialisierte Flatulenz	2437
2436	Gurtpflicht	2436
2435	Atomexperten nach Japan	2435
2434	Die Flöte mit den Füssen spielen	2434
2433	Sie müssen erst Ihr Gehirn abschalten	2433
2432	In Sommerkleidung im Biergarten	2432
2431	Vorstellungsgespräch bei Google	2431
2430	Ich weiss, wie das ist.	2430
2429	Herr zu Gurkenbett	2429
2428	Mach bitte die Klimaanlage aus	2428
2427	Spielgrube für Kinder	2427
2426	Treffen sich zwei Cartoonisten	2426
2425	Weichei	2425
2424	Primitive Höhlenmalereien inn Japan	2424
2423	Erstbesteigung des Eider-Norddeichs	2423
2422	Die zwei Türme	2422
2421	Das klassische Bernd-Out-Syndrom	2421
2420	Dschungelcamp für Kinder	2420
2419	Gleichstellungsbeauftragte in der Ausbildung	2419
2418	Papa fand einen Kompromiss	2418
2417	Das Pariser Pfeffersteak	2417
2416	Eine neue Einlaufmusik	2416
2415	Kohlenhydratfreie Diät	2415
2414	Halber Rückwärtssalto	2414
2413	Wenigstens schicken sie keine Anwälte	2413
2412	Leinölfirnis	2412
2411	Ich zähle bis dreihundert	2411
2410	Pilzbefall im Untergeschoß	2410
2409	Von wegen Speedcube	2409
2408	Na toll - Blitzeis	2408
2407	Frauenquote	2407
2406	BILD entdeckt neuen Himmelskörper	2406
2405	Kennt alle US-Präsidenten	2405
2404	Feddersen und Penis	2404
2403	Den Kopf mit lauwarmem Wasser füllen	2403
2402	Nicht mit dem Staubsauger	2402
2401	Geschützte Kakerlakenart	2401
2400	Abduls Sprengstoffdealer	2400
2399	Der hat sich niemals die Hände gewaschen	2399
2398	DHL Kundenservice	2398
2397	Ich habe dein Auto zu Schrott gefahren	2397
2396	Das ist gar nicht mein SUV	2396
2395	Er hat die GABE	2395
2394	Gut für die Brezeln	2394
2393	Peter Kloeppel war umgehend zur Stelle	2393
2392	Außerdem ist sie noch nicht gar	2392
2391	Das ist gar nicht mein Pferd	2391
2390	Ein Velociraptor.	2390
2389	Tierspuren im Schnee	2389
2388	Kopffüssler	2388
2387	Im Seniorensportverein	2387
2386	Eponomasien im Trend	2386
2385	2 Cartoons zum Preis von Einem	2385
2384	Der Dominativ	2384
2383	Hufeisen an den Kühlergrill	2383
2382	1 Dinar	2382
2381	Heimische Früchte	2381
2380	Tatort Internet	2380
2379	Google Street View	2379
2378	Wieso jetzt 170?	2378
2377	Wortspiel-Alarm	2377
2376	Das war niemals ein Unfall	2376
2375	Perforiere una Pizza	2375
2374	Lesbische Männer	2374
2373	Ich glaube, sie will Sex	2373
2372	Das Anschnallen kleiner Kinder	2372
2371	Rückenfabrik	2371
2370	Ihre wilde, rücksichtslose Art zu parken	2370
2369	Dietmars Schuhe	2369
2368	Die Terroraussichten	2368
2367	Wie schreibt man lol?	2367
2366	Yanniks Verhalten	2366
2365	seinen Mantel geteilt	2365
2364	Ausfall der Heizung	2364
2363	Türkische Redensart	2363
2362	Aktion saubere Rennstrecke	2362
2361	Seine Arme sind geschrumpft	2361
2360	Eine hübfe junge Pfrau	2360
2359	Teil des Atomkompromisses	2359
2358	Als ich noch ein kleines Mädchen war	2358
2357	Mögen Sie Gladiatorenfilme?	2357
2356	So kann ich Sie nicht weiterfahren lassen	2356
2355	Dummheit als Anwendungsfehler	2355
2354	Wolle fotografiere Zebraherde	2354
2353	Hoffentlich sieht er mich nicht	2353
2352	Der Quecksilber-Herd	2352
2351	die gelbe Tonne rauszustellen	2351
2350	Oh scheisse - sie will reden	2350
2349	Pass doch auf	2349
2348	Das ist der Hintern von meiner Mama	2348
2347	Religiöse Gastgeber	2347
2346	Die Erlebnis-Fliese	2346
2345	Wunderwaffe gegen Stehpinkler	2345
2344	Naatschiesch, wie?	2344
2343	Längste Zeit auf der Spitze eines Pfahls	2343
2342	Saisonkennzeichen für richtige Männer	2342
2341	Bearbeiten Sie Ihre Cartoons im Photoshop?	2341
2340	Zu trockene Keller	2340
2339	hilft eine Stange Dynamit	2339
2338	Fussballer privat	2338
2337	Das Phänomen der Schmutzpfützengravitation	2337
2336	Jürgens Bemühungen, seinen Hund zu erziehen	2336
2335	Perscheid liest von den Pullovern seiner Söhne	2335
2334	Wenn Fussballer hingerichtet werden	2334
2333	Lichtheilung	2333
2332	Papierstau wäre wohl das falsche Wort	2332
2331	Jürgens homöopathischer Ratgeber	2331
2330	Herpes Versand	2330
2329	Ein halbes Graubrot am Stück	2329
2328	John Marston ist tot	2328
2327	Ey hast mein Frau anguckt?	2327
